country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,507,74,21,2020-04-16T00:00:00
DE,Mecklenburg-Vor­pommern,634,39,13,2020-04-16T00:00:00
DE,Sachsen-Anhalt,1248,57,26,2020-04-16T00:00:00
DE,Thüringen,1601,75,45,2020-04-16T00:00:00
DE,Brandenburg,2058,82,54,2020-04-16T00:00:00
DE,Saarland,2201,222,71,2020-04-16T00:00:00
DE,Schles­wig-Holstein,2294,79,55,2020-04-16T00:00:00
DE,Hamburg,3953,215,80,2020-04-16T00:00:00
DE,Sachsen,3955,97,94,2020-04-16T00:00:00
DE,Berlin,4848,129,74,2020-04-16T00:00:00
DE,Rhein­land-Pfalz,5087,125,87,2020-04-16T00:00:00
DE,Hessen,6470,103,187,2020-04-16T00:00:00
DE,Niedersachsen,8188,103,248,2020-04-16T00:00:00
DE,Baden-Württem­berg,25881,234,802,2020-04-16T00:00:00
DE,Nordrhein-West­falen,26383,147,663,2020-04-16T00:00:00
DE,Bayern,35142,269,1049,2020-04-16T00:00:00
