country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,624,91,26,2020-04-22T00:00:00
DE,Mecklenburg-Vor­pommern,656,41,15,2020-04-22T00:00:00
DE,Sachsen-Anhalt,1395,63,33,2020-04-22T00:00:00
DE,Thüringen,1872,87,71,2020-04-22T00:00:00
DE,Saarland,2367,239,97,2020-04-22T00:00:00
DE,Brandenburg,2389,95,74,2020-04-22T00:00:00
DE,Schles­wig-Holstein,2496,86,79,2020-04-22T00:00:00
DE,Hamburg,4204,228,91,2020-04-22T00:00:00
DE,Sachsen,4273,105,122,2020-04-22T00:00:00
DE,Berlin,5312,142,105,2020-04-22T00:00:00
DE,Rhein­land-Pfalz,5593,137,122,2020-04-22T00:00:00
DE,Hessen,7380,118,265,2020-04-22T00:00:00
DE,Niedersachsen,9236,116,328,2020-04-22T00:00:00
DE,Baden-Württem­berg,28898,261,1063,2020-04-22T00:00:00
DE,Nordrhein-West­falen,30185,168,964,2020-04-22T00:00:00
DE,Bayern,38814,297,1424,2020-04-22T00:00:00
