country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,500,73,21,2020-04-15T00:00:00
DE,Mecklenburg-Vor­pommern,624,39,11,2020-04-15T00:00:00
DE,Sachsen-Anhalt,1223,55,26,2020-04-15T00:00:00
DE,Thüringen,1550,72,38,2020-04-15T00:00:00
DE,Brandenburg,1950,78,42,2020-04-15T00:00:00
DE,Saarland,2145,217,58,2020-04-15T00:00:00
DE,Schles­wig-Holstein,2245,78,54,2020-04-15T00:00:00
DE,Sachsen,3819,94,73,2020-04-15T00:00:00
DE,Hamburg,3869,210,67,2020-04-15T00:00:00
DE,Berlin,4722,126,62,2020-04-15T00:00:00
DE,Rhein­land-Pfalz,5004,123,77,2020-04-15T00:00:00
DE,Hessen,6347,101,173,2020-04-15T00:00:00
DE,Niedersachsen,8019,100,224,2020-04-15T00:00:00
DE,Baden-Württem­berg,25438,230,767,2020-04-15T00:00:00
DE,Nordrhein-West­falen,25835,144,607,2020-04-15T00:00:00
DE,Bayern,34294,262,954,2020-04-15T00:00:00
