country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,165,24,0,2020-03-22T00:00:00
DE,Mecklenburg-Vor­pommern,172,11,0,2020-03-22T00:00:00
DE,Saarland,187,19,0,2020-03-22T00:00:00
DE,Sachsen-Anhalt,211,10,0,2020-03-22T00:00:00
DE,Thüringen,216,10,0,2020-03-22T00:00:00
DE,Brandenburg,274,11,0,2020-03-22T00:00:00
DE,Schles­wig-Holstein,347,12,1,2020-03-22T00:00:00
DE,Sachsen,606,15,0,2020-03-22T00:00:00
DE,Hamburg,872,47,0,2020-03-22T00:00:00
DE,Berlin,1024,27,1,2020-03-22T00:00:00
DE,Rhein­land-Pfalz,1053,26,2,2020-03-22T00:00:00
DE,Hessen,1175,19,2,2020-03-22T00:00:00
DE,Niedersachsen,1306,16,1,2020-03-22T00:00:00
DE,Nordrhein-West­falen,3545,20,6,2020-03-22T00:00:00
DE,Bayern,3650,28,21,2020-03-22T00:00:00
DE,Baden-Württem­berg,3807,34,21,2020-03-22T00:00:00
