country,nuts_1,cases,cases/100k pop.,deaths,datetime
DE,Bremen,454,66,13,2020-04-10T00:00:00
DE,Mecklenburg-Vor­pommern,586,36,11,2020-04-10T00:00:00
DE,Sachsen-Anhalt,1121,51,18,2020-04-10T00:00:00
DE,Thüringen,1416,66,24,2020-04-10T00:00:00
DE,Brandenburg,1691,67,37,2020-04-10T00:00:00
DE,Saarland,1854,187,36,2020-04-10T00:00:00
DE,Schles­wig-Holstein,2029,70,38,2020-04-10T00:00:00
DE,Sachsen,3402,83,59,2020-04-10T00:00:00
DE,Hamburg,3551,193,53,2020-04-10T00:00:00
DE,Berlin,4349,116,42,2020-04-10T00:00:00
DE,Rhein­land-Pfalz,4440,109,51,2020-04-10T00:00:00
DE,Hessen,5694,91,111,2020-04-10T00:00:00
DE,Niedersachsen,7114,89,161,2020-04-10T00:00:00
DE,Baden-Württem­berg,22433,203,570,2020-04-10T00:00:00
DE,Nordrhein-West­falen,23028,128,446,2020-04-10T00:00:00
DE,Bayern,30363,232,703,2020-04-10T00:00:00
