country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,8595,453.9,0.0,0.0,0.0,2020-09-15T00:00:00
UK,South West,16204,288.1,2273.0,40.4,0.0,2020-09-15T00:00:00
UK,North East,19401,726.6,2572.0,96.3,0.0,2020-09-15T00:00:00
UK,Wales,20294,643.7,0.0,0.0,0.0,2020-09-15T00:00:00
UK,Scotland,23576,431.5,0.0,0.0,0.0,2020-09-15T00:00:00
UK,East of England,28884,463.2,4911.0,78.8,0.0,2020-09-15T00:00:00
UK,East Midlands,29645,613.0,3597.0,74.4,0.0,2020-09-15T00:00:00
UK,West Midlands,36070,607.8,5507.0,92.8,0.0,2020-09-15T00:00:00
UK,South East,40633,442.6,6086.0,66.3,0.0,2020-09-15T00:00:00
UK,Yorkshire and The Humber,42138,765.7,4348.0,79.0,0.0,2020-09-15T00:00:00
UK,London,44611,497.8,7111.0,79.3,0.0,2020-09-15T00:00:00
UK,North West,65468,891.8,7502.0,102.2,0.0,2020-09-15T00:00:00
