country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,884628,27909.9,0.0,0.0,0.0,2022-09-09T00:00:00
UK,North East,1001659,37364.7,0.0,0.0,22691524.0,2022-09-09T00:00:00
UK,East Midlands,1687926,34691.1,0.0,0.0,43990073.0,2022-09-09T00:00:00
UK,South West,1881601,33248.9,0.0,0.0,60193335.0,2022-09-09T00:00:00
UK,Yorkshire and The Humber,1914308,34639.6,0.0,0.0,45445251.0,2022-09-09T00:00:00
UK,West Midlands,2027561,34008.5,0.0,0.0,53031928.0,2022-09-09T00:00:00
UK,Scotland,2097949,38381.8,0.0,0.0,17433375.0,2022-09-09T00:00:00
UK,East of England,2176355,34715.3,0.0,0.0,66046931.0,2022-09-09T00:00:00
UK,North West,2724220,36976.4,0.0,0.0,64638547.0,2022-09-09T00:00:00
UK,London,3057299,33960.6,0.0,0.0,76580929.0,2022-09-09T00:00:00
UK,South East,3224681,34985.2,0.0,0.0,99359556.0,2022-09-09T00:00:00
