country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5491,290.0,0.0,0.0,0.0,2020-06-07T00:00:00
UK,South West,12346,219.5,1934.0,34.4,0.0,2020-06-07T00:00:00
UK,North East,14567,545.6,2180.0,81.6,0.0,2020-06-07T00:00:00
UK,Wales,15028,476.6,0.0,0.0,0.0,2020-06-07T00:00:00
UK,East Midlands,17476,361.4,2812.0,58.1,0.0,2020-06-07T00:00:00
UK,Scotland,17895,327.5,0.0,0.0,0.0,2020-06-07T00:00:00
UK,East of England,21771,349.1,4078.0,65.4,0.0,2020-06-07T00:00:00
UK,West Midlands,23619,398.0,4661.0,78.5,0.0,2020-06-07T00:00:00
UK,Yorkshire and The Humber,24908,452.6,3497.0,63.5,0.0,2020-06-07T00:00:00
UK,South East,31898,347.5,4927.0,53.7,0.0,2020-06-07T00:00:00
UK,London,32705,364.9,6520.0,72.8,0.0,2020-06-07T00:00:00
UK,North West,38989,531.1,6001.0,81.7,0.0,2020-06-07T00:00:00
