country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,875335,27616.7,0.0,0.0,0.0,2022-06-12T00:00:00
UK,North East,955130,35629.0,0.0,0.0,21931606.0,2022-06-12T00:00:00
UK,East Midlands,1605285,32992.7,0.0,0.0,42634639.0,2022-06-12T00:00:00
UK,South West,1769331,31265.0,0.0,0.0,58321011.0,2022-06-12T00:00:00
UK,Yorkshire and The Humber,1826653,33053.5,0.0,0.0,43995099.0,2022-06-12T00:00:00
UK,West Midlands,1929020,32355.6,0.0,0.0,51228911.0,2022-06-12T00:00:00
UK,Scotland,1976337,36156.9,0.0,0.0,16938581.0,2022-06-12T00:00:00
UK,East of England,2058829,32840.6,0.0,0.0,64153950.0,2022-06-12T00:00:00
UK,North West,2594556,35216.4,0.0,0.0,62457421.0,2022-06-12T00:00:00
UK,London,2918398,32417.7,0.0,0.0,74472682.0,2022-06-12T00:00:00
UK,South East,3048300,33071.6,0.0,0.0,96224112.0,2022-06-12T00:00:00
