country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,330992,17461.9,0.0,0.0,5592633.0,2021-12-06T00:00:00
UK,North East,483908,18051.1,0.0,0.0,15474049.0,2021-12-06T00:00:00
UK,Wales,529207,16696.4,0.0,0.0,7030252.0,2021-12-06T00:00:00
UK,Scotland,751166,13742.5,0.0,0.0,12611150.0,2021-12-06T00:00:00
UK,South West,779640,13776.6,0.0,0.0,40037740.0,2021-12-06T00:00:00
UK,East Midlands,798975,16421.0,0.0,0.0,29902814.0,2021-12-06T00:00:00
UK,East of England,921719,14702.4,0.0,0.0,44143440.0,2021-12-06T00:00:00
UK,Yorkshire and The Humber,942787,17059.8,0.0,0.0,31248997.0,2021-12-06T00:00:00
UK,West Midlands,969531,16262.0,0.0,0.0,36132976.0,2021-12-06T00:00:00
UK,North West,1341113,18203.2,0.0,0.0,44475027.0,2021-12-06T00:00:00
UK,London,1346717,14959.4,0.0,0.0,51735432.0,2021-12-06T00:00:00
UK,South East,1352666,14675.4,0.0,0.0,65242561.0,2021-12-06T00:00:00
