country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,893245,28181.8,0.0,0.0,0.0,2022-12-22T00:00:00
UK,North East,1026633,38296.3,0.0,0.0,22944952.0,2022-12-22T00:00:00
UK,East Midlands,1739025,35741.3,0.0,0.0,44564722.0,2022-12-22T00:00:00
UK,South West,1949299,34445.1,0.0,0.0,60824130.0,2022-12-22T00:00:00
UK,Yorkshire and The Humber,1963795,35535.1,0.0,0.0,46070766.0,2022-12-22T00:00:00
UK,West Midlands,2081978,34921.2,0.0,0.0,53446012.0,2022-12-22T00:00:00
UK,East of England,2238539,35707.2,0.0,0.0,66734238.0,2022-12-22T00:00:00
UK,North West,2787900,37840.7,0.0,0.0,65597746.0,2022-12-22T00:00:00
UK,London,3114401,34594.9,0.0,0.0,77093973.0,2022-12-22T00:00:00
UK,South East,3321618,36036.9,0.0,0.0,100410488.0,2022-12-22T00:00:00
