country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,4600,242.9,0.0,0.0,0.0,2020-05-13T00:00:00
UK,South West,10446,185.7,1636.0,29.1,0.0,2020-05-13T00:00:00
UK,Wales,12350,391.7,0.0,0.0,0.0,2020-05-13T00:00:00
UK,North East,12475,467.2,1716.0,64.3,0.0,2020-05-13T00:00:00
UK,East Midlands,12534,259.2,2244.0,46.4,0.0,2020-05-13T00:00:00
UK,Scotland,15983,292.6,0.0,0.0,0.0,2020-05-13T00:00:00
UK,East of England,17898,287.0,3368.0,54.0,0.0,2020-05-13T00:00:00
UK,Yorkshire and The Humber,18929,344.0,2745.0,49.9,0.0,2020-05-13T00:00:00
UK,West Midlands,19569,329.8,3973.0,67.0,0.0,2020-05-13T00:00:00
UK,South East,26837,292.3,4069.0,44.3,0.0,2020-05-13T00:00:00
UK,London,30736,343.0,6077.0,67.8,0.0,2020-05-13T00:00:00
UK,North West,31168,424.6,4920.0,67.0,0.0,2020-05-13T00:00:00
