country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,588584,31051.5,0.0,0.0,7952956.0,2022-02-12T00:00:00
UK,Wales,802728,25326.0,0.0,0.0,8298808.0,2022-02-12T00:00:00
UK,North East,817152,30482.1,0.0,0.0,19527590.0,2022-02-12T00:00:00
UK,Scotland,1303481,23847.1,0.0,0.0,15287654.0,2022-02-12T00:00:00
UK,South West,1343074,23732.8,0.0,0.0,51279685.0,2022-02-12T00:00:00
UK,East Midlands,1343886,27620.2,0.0,0.0,38020950.0,2022-02-12T00:00:00
UK,Yorkshire and The Humber,1560419,28236.0,0.0,0.0,39297387.0,2022-02-12T00:00:00
UK,West Midlands,1640636,27518.5,0.0,0.0,45771524.0,2022-02-12T00:00:00
UK,East of England,1656802,26427.8,0.0,0.0,57124571.0,2022-02-12T00:00:00
UK,North West,2239214,30393.3,0.0,0.0,55880163.0,2022-02-12T00:00:00
UK,South East,2420911,26265.0,0.0,0.0,85097872.0,2022-02-12T00:00:00
UK,London,2494681,27711.0,0.0,0.0,66806619.0,2022-02-12T00:00:00
