country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,1903,100.5,0.0,0.0,0.0,2020-04-12T00:00:00
UK,South West,3724,66.2,655.0,11.6,0.0,2020-04-12T00:00:00
UK,North East,4481,167.8,646.0,24.2,0.0,2020-04-12T00:00:00
UK,East Midlands,4521,93.5,895.0,18.5,0.0,2020-04-12T00:00:00
UK,Yorkshire and The Humber,5678,103.2,906.0,16.5,0.0,2020-04-12T00:00:00
UK,Wales,6159,195.3,0.0,0.0,0.0,2020-04-12T00:00:00
UK,Scotland,6378,116.7,0.0,0.0,0.0,2020-04-12T00:00:00
UK,East of England,6588,105.6,1442.0,23.1,0.0,2020-04-12T00:00:00
UK,West Midlands,8000,134.8,1906.0,32.1,0.0,2020-04-12T00:00:00
UK,South East,10574,115.2,1804.0,19.7,0.0,2020-04-12T00:00:00
UK,North West,12156,165.6,1941.0,26.4,0.0,2020-04-12T00:00:00
UK,London,19701,219.8,3726.0,41.6,0.0,2020-04-12T00:00:00
