country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,49175,2596.8,0.0,0.0,890986.0,2020-11-20T00:00:00
UK,Wales,73267,2323.8,0.0,0.0,1383998.0,2020-11-20T00:00:00
UK,South West,73878,1313.5,2922.0,51.9,0.0,2020-11-20T00:00:00
UK,East of England,78271,1255.1,5846.0,93.7,0.0,2020-11-20T00:00:00
UK,Scotland,88456,1619.1,0.0,0.0,2612403.0,2020-11-20T00:00:00
UK,North East,94022,3521.5,3843.0,143.9,0.0,2020-11-20T00:00:00
UK,South East,121051,1318.6,7252.0,79.0,0.0,2020-11-20T00:00:00
UK,East Midlands,128323,2653.5,5077.0,105.0,0.0,2020-11-20T00:00:00
UK,London,146975,1640.0,8146.0,90.9,0.0,2020-11-20T00:00:00
UK,West Midlands,152128,2563.7,7197.0,121.3,0.0,2020-11-20T00:00:00
UK,Yorkshire and The Humber,201430,3660.4,6731.0,122.3,0.0,2020-11-20T00:00:00
UK,North West,293752,4001.4,11559.0,157.5,0.0,2020-11-20T00:00:00
