country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,7073,373.5,0.0,0.0,0.0,2020-08-28T00:00:00
UK,South West,14694,261.2,2219.0,39.5,0.0,2020-08-28T00:00:00
UK,North East,16291,610.2,2515.0,94.2,0.0,2020-08-28T00:00:00
UK,Wales,18025,571.7,0.0,0.0,0.0,2020-08-28T00:00:00
UK,Scotland,20427,373.9,0.0,0.0,0.0,2020-08-28T00:00:00
UK,East Midlands,26329,544.4,3512.0,72.6,0.0,2020-08-28T00:00:00
UK,East of England,26700,428.2,4793.0,76.9,0.0,2020-08-28T00:00:00
UK,West Midlands,30474,513.5,5397.0,90.9,0.0,2020-08-28T00:00:00
UK,Yorkshire and The Humber,36184,657.5,4233.0,76.9,0.0,2020-08-28T00:00:00
UK,South East,37786,411.6,5950.0,64.8,0.0,2020-08-28T00:00:00
UK,London,39520,441.0,7039.0,78.5,0.0,2020-08-28T00:00:00
UK,North West,53286,725.8,7302.0,99.5,0.0,2020-08-28T00:00:00
