country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,583903,30804.5,0.0,0.0,7911816.0,2022-02-10T00:00:00
UK,Wales,800865,25267.2,0.0,0.0,8287351.0,2022-02-10T00:00:00
UK,North East,814679,30389.8,0.0,0.0,19471389.0,2022-02-10T00:00:00
UK,Scotland,1293218,23659.3,0.0,0.0,15246130.0,2022-02-10T00:00:00
UK,South West,1334380,23579.2,0.0,0.0,51079908.0,2022-02-10T00:00:00
UK,East Midlands,1338845,27516.6,0.0,0.0,37898709.0,2022-02-10T00:00:00
UK,Yorkshire and The Humber,1555803,28152.5,0.0,0.0,39184651.0,2022-02-10T00:00:00
UK,West Midlands,1634944,27423.1,0.0,0.0,45625186.0,2022-02-10T00:00:00
UK,East of England,1648884,26301.5,0.0,0.0,56926504.0,2022-02-10T00:00:00
UK,North West,2233588,30317.0,0.0,0.0,55741627.0,2022-02-10T00:00:00
UK,South East,2407171,26115.9,0.0,0.0,84770344.0,2022-02-10T00:00:00
UK,London,2484996,27603.4,0.0,0.0,66624679.0,2022-02-10T00:00:00
