country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Scotland,0.0,0.0,0.0,0.0,17717885.0,2023-05-16T00:00:00
UK,Wales,901676.0,28447.8,0.0,0.0,0.0,2023-05-16T00:00:00
UK,North East,1048584.0,39115.1,0.0,0.0,23171957.0,2023-05-16T00:00:00
UK,East Midlands,1775387.0,36488.7,0.0,0.0,44977844.0,2023-05-16T00:00:00
UK,South West,1996388.0,35277.2,0.0,0.0,61429739.0,2023-05-16T00:00:00
UK,Yorkshire and The Humber,2006061.0,36299.9,0.0,0.0,46612362.0,2023-05-16T00:00:00
UK,West Midlands,2125158.0,35645.5,0.0,0.0,53967997.0,2023-05-16T00:00:00
UK,East of England,2286416.0,36470.8,0.0,0.0,67293298.0,2023-05-16T00:00:00
UK,North West,2842838.0,38586.4,0.0,0.0,66197920.0,2023-05-16T00:00:00
UK,London,3157397.0,35072.5,0.0,0.0,77867986.0,2023-05-16T00:00:00
UK,South East,3394884.0,36831.8,0.0,0.0,101196468.0,2023-05-16T00:00:00
