country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5328,281.4,0.0,0.0,0.0,2020-05-28T00:00:00
UK,South West,11826,210.3,1836.0,32.6,0.0,2020-05-28T00:00:00
UK,North East,14078,527.3,2046.0,76.6,0.0,2020-05-28T00:00:00
UK,Wales,14392,456.5,0.0,0.0,0.0,2020-05-28T00:00:00
UK,East Midlands,15878,328.3,2627.0,54.3,0.0,2020-05-28T00:00:00
UK,Scotland,17587,321.9,0.0,0.0,0.0,2020-05-28T00:00:00
UK,East of England,20729,332.4,3866.0,62.0,0.0,2020-05-28T00:00:00
UK,West Midlands,22516,379.4,4458.0,75.1,0.0,2020-05-28T00:00:00
UK,Yorkshire and The Humber,23169,421.0,3249.0,59.0,0.0,2020-05-28T00:00:00
UK,South East,30481,332.0,4647.0,50.6,0.0,2020-05-28T00:00:00
UK,London,32200,359.3,6385.0,71.2,0.0,2020-05-28T00:00:00
UK,North West,36729,500.3,5644.0,76.9,0.0,2020-05-28T00:00:00
