country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,115853,6117.9,0.0,0.0,1785844.0,2021-03-20T00:00:00
UK,North East,188304,7052.7,7693.0,288.1,0.0,2021-03-20T00:00:00
UK,Wales,208100,6600.3,0.0,0.0,2930068.0,2021-03-20T00:00:00
UK,Scotland,213735,3912.2,0.0,0.0,4978047.0,2021-03-20T00:00:00
UK,South West,216301,3845.6,8465.0,150.5,0.0,2021-03-20T00:00:00
UK,East Midlands,318454,6585.2,12734.0,263.3,0.0,2021-03-20T00:00:00
UK,Yorkshire and The Humber,373853,6793.7,13834.0,251.4,0.0,2021-03-20T00:00:00
UK,East of England,380527,6102.0,16562.0,265.6,0.0,2021-03-20T00:00:00
UK,West Midlands,419469,7068.9,17024.0,286.9,0.0,2021-03-20T00:00:00
UK,South East,529856,5771.8,21652.0,235.9,0.0,2021-03-20T00:00:00
UK,North West,593083,8078.8,22929.0,312.3,0.0,2021-03-20T00:00:00
UK,London,707466,7894.1,19065.0,212.7,0.0,2021-03-20T00:00:00
