country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,901003.0,28426.5,0.0,0.0,0.0,2023-04-20T00:00:00
UK,North East,1047023.0,39056.9,0.0,0.0,23155650.0,2023-04-20T00:00:00
UK,East Midlands,1772258.0,36424.4,0.0,0.0,44951815.0,2023-04-20T00:00:00
UK,South West,1992579.0,35209.9,0.0,0.0,61390782.0,2023-04-20T00:00:00
UK,Yorkshire and The Humber,2002915.0,36243.0,0.0,0.0,46551785.0,2023-04-20T00:00:00
UK,West Midlands,2121335.0,35581.4,0.0,0.0,53926269.0,2023-04-20T00:00:00
UK,East of England,2282660.0,36410.9,0.0,0.0,67255463.0,2023-04-20T00:00:00
UK,North West,2838611.0,38529.1,0.0,0.0,66153334.0,2023-04-20T00:00:00
UK,London,3153446.0,35028.6,0.0,0.0,77795812.0,2023-04-20T00:00:00
UK,South East,3388638.0,36764.0,0.0,0.0,101141627.0,2023-04-20T00:00:00
