country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,889523,28064.3,0.0,0.0,0.0,2022-11-12T00:00:00
UK,North East,1020058,38051.0,0.0,0.0,22871702.0,2022-11-12T00:00:00
UK,East Midlands,1724127,35435.2,0.0,0.0,44369477.0,2022-11-12T00:00:00
UK,South West,1925909,34031.8,0.0,0.0,60689062.0,2022-11-12T00:00:00
UK,Yorkshire and The Humber,1950362,35292.0,0.0,0.0,45853287.0,2022-11-12T00:00:00
UK,West Midlands,2065634,34647.1,0.0,0.0,53491512.0,2022-11-12T00:00:00
UK,Scotland,2125665,38888.9,0.0,0.0,17520044.0,2022-11-12T00:00:00
UK,East of England,2219685,35406.4,0.0,0.0,66562633.0,2022-11-12T00:00:00
UK,North West,2767906,37569.4,0.0,0.0,65165870.0,2022-11-12T00:00:00
UK,London,3094342,34372.1,0.0,0.0,77241891.0,2022-11-12T00:00:00
UK,South East,3290872,35703.3,0.0,0.0,100158183.0,2022-11-12T00:00:00
