country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,247157,13039.1,0.0,0.0,4469007.0,2021-10-07T00:00:00
UK,Wales,379269,11965.9,0.0,0.0,5698711.0,2021-10-07T00:00:00
UK,North East,387169,14442.5,0.0,0.0,0.0,2021-10-07T00:00:00
UK,South West,514885,9098.3,0.0,0.0,0.0,2021-10-07T00:00:00
UK,Scotland,588242,10761.8,0.0,0.0,10646970.0,2021-10-07T00:00:00
UK,East Midlands,611684,12571.6,0.0,0.0,0.0,2021-10-07T00:00:00
UK,East of England,672377,10725.2,0.0,0.0,0.0,2021-10-07T00:00:00
UK,Yorkshire and The Humber,753836,13640.8,0.0,0.0,0.0,2021-10-07T00:00:00
UK,West Midlands,760610,12757.8,0.0,0.0,0.0,2021-10-07T00:00:00
UK,South East,954358,10354.0,0.0,0.0,0.0,2021-10-07T00:00:00
UK,North West,1090840,14806.2,0.0,0.0,0.0,2021-10-07T00:00:00
UK,London,1103998,12263.3,0.0,0.0,0.0,2021-10-07T00:00:00
