country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,78079,4123.2,0.0,0.0,1210923.0,2021-01-02T00:00:00
UK,South West,127153,2260.6,4316.0,76.7,0.0,2021-01-02T00:00:00
UK,North East,131333,4918.9,5187.0,194.3,0.0,2021-01-02T00:00:00
UK,Scotland,136046,2490.2,0.0,0.0,3444801.0,2021-01-02T00:00:00
UK,Wales,159801,5068.4,0.0,0.0,2043470.0,2021-01-02T00:00:00
UK,East Midlands,199115,4117.4,7536.0,155.8,0.0,2021-01-02T00:00:00
UK,East of England,225162,3610.6,8230.0,132.0,0.0,2021-01-02T00:00:00
UK,West Midlands,248223,4183.0,10044.0,169.3,0.0,2021-01-02T00:00:00
UK,Yorkshire and The Humber,266511,4843.0,9533.0,173.2,0.0,2021-01-02T00:00:00
UK,South East,322997,3518.4,10865.0,118.4,0.0,2021-01-02T00:00:00
UK,North West,392467,5346.1,15017.0,204.6,0.0,2021-01-02T00:00:00
UK,London,436831,4874.3,10814.0,120.7,0.0,2021-01-02T00:00:00
