country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,3843,202.9,0.0,0.0,0.0,2020-05-03T00:00:00
UK,South West,8699,154.7,1409.0,25.1,0.0,2020-05-03T00:00:00
UK,East Midlands,9805,202.8,1901.0,39.3,0.0,2020-05-03T00:00:00
UK,North East,10499,393.2,1441.0,54.0,0.0,2020-05-03T00:00:00
UK,Wales,10850,344.1,0.0,0.0,0.0,2020-05-03T00:00:00
UK,Scotland,13497,247.0,0.0,0.0,0.0,2020-05-03T00:00:00
UK,East of England,14716,236.0,2937.0,47.1,0.0,2020-05-03T00:00:00
UK,Yorkshire and The Humber,15166,275.6,2276.0,41.4,0.0,2020-05-03T00:00:00
UK,West Midlands,16810,283.3,3509.0,59.1,0.0,2020-05-03T00:00:00
UK,South East,22732,247.6,3563.0,38.8,0.0,2020-05-03T00:00:00
UK,North West,26296,358.2,4227.0,57.6,0.0,2020-05-03T00:00:00
UK,London,28707,320.3,5696.0,63.6,0.0,2020-05-03T00:00:00
