country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,6727,355.2,0.0,0.0,0.0,2020-08-23T00:00:00
UK,South West,14404,256.1,2207.0,39.2,0.0,2020-08-23T00:00:00
UK,North East,16002,599.3,2503.0,93.7,0.0,2020-08-23T00:00:00
UK,Wales,17793,564.3,0.0,0.0,0.0,2020-08-23T00:00:00
UK,Scotland,19996,366.0,0.0,0.0,0.0,2020-08-23T00:00:00
UK,East Midlands,25899,535.6,3491.0,72.2,0.0,2020-08-23T00:00:00
UK,East of England,26182,419.8,4763.0,76.4,0.0,2020-08-23T00:00:00
UK,West Midlands,29771,501.7,5359.0,90.3,0.0,2020-08-23T00:00:00
UK,Yorkshire and The Humber,35426,643.8,4209.0,76.5,0.0,2020-08-23T00:00:00
UK,South East,37243,405.7,5907.0,64.3,0.0,2020-08-23T00:00:00
UK,London,38542,430.1,7021.0,78.3,0.0,2020-08-23T00:00:00
UK,North West,51894,706.9,7253.0,98.8,0.0,2020-08-23T00:00:00
