country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,121583,6420.5,0.0,0.0,2307005.0,2021-05-16T00:00:00
UK,North East,194365,7279.7,8261.0,309.4,0.0,2021-05-16T00:00:00
UK,Wales,212284,6733.0,0.0,0.0,3489089.0,2021-05-16T00:00:00
UK,South West,222195,3950.3,9122.0,162.2,0.0,2021-05-16T00:00:00
UK,Scotland,229970,4209.4,0.0,0.0,6066008.0,2021-05-16T00:00:00
UK,East Midlands,331597,6856.9,13760.0,284.5,0.0,2021-05-16T00:00:00
UK,East of England,391194,6273.1,17702.0,283.9,0.0,2021-05-16T00:00:00
UK,Yorkshire and The Humber,398489,7241.3,14963.0,271.9,0.0,2021-05-16T00:00:00
UK,West Midlands,431810,7276.8,18270.0,307.9,0.0,2021-05-16T00:00:00
UK,South East,542378,5908.2,23264.0,253.4,0.0,2021-05-16T00:00:00
UK,North West,612685,8345.8,24541.0,334.3,0.0,2021-05-16T00:00:00
UK,London,723593,8074.0,20131.0,224.6,0.0,2021-05-16T00:00:00
