country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,907417,28628.9,0.0,0.0,0.0,2023-12-06T00:00:00
UK,North East,1058466,39483.8,0.0,0.0,0.0,2023-12-06T00:00:00
UK,East Midlands,1793837,36867.9,0.0,0.0,0.0,2023-12-06T00:00:00
UK,South West,2018557,35669.0,0.0,0.0,0.0,2023-12-06T00:00:00
UK,Yorkshire and The Humber,2024822,36639.4,0.0,0.0,0.0,2023-12-06T00:00:00
UK,West Midlands,2146099,35996.7,0.0,0.0,0.0,2023-12-06T00:00:00
UK,East of England,2307193,36802.3,0.0,0.0,0.0,2023-12-06T00:00:00
UK,North West,2868263,38931.5,0.0,0.0,0.0,2023-12-06T00:00:00
UK,London,3180520,35329.3,0.0,0.0,0.0,2023-12-06T00:00:00
UK,South East,3428075,37191.9,0.0,0.0,0.0,2023-12-06T00:00:00
