country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Scotland,0.0,0.0,0.0,0.0,17734703.0,2023-06-26T00:00:00
UK,Wales,902225.0,28465.1,0.0,0.0,0.0,2023-06-26T00:00:00
UK,North East,1049767.0,39159.3,0.0,0.0,23187066.0,2023-06-26T00:00:00
UK,East Midlands,1777748.0,36537.2,0.0,0.0,45003431.0,2023-06-26T00:00:00
UK,South West,1999152.0,35326.1,0.0,0.0,61464624.0,2023-06-26T00:00:00
UK,Yorkshire and The Humber,2008304.0,36340.5,0.0,0.0,46671480.0,2023-06-26T00:00:00
UK,West Midlands,2127551.0,35685.6,0.0,0.0,54000138.0,2023-06-26T00:00:00
UK,East of England,2289371.0,36518.0,0.0,0.0,67325704.0,2023-06-26T00:00:00
UK,North West,2845839.0,38627.2,0.0,0.0,66241253.0,2023-06-26T00:00:00
UK,London,3160631.0,35108.4,0.0,0.0,77942481.0,2023-06-26T00:00:00
UK,South East,3399569.0,36882.6,0.0,0.0,101247759.0,2023-06-26T00:00:00
