country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,896939,28298.3,0.0,0.0,0.0,2023-02-18T00:00:00
UK,North East,1036307,38657.2,0.0,0.0,23064583.0,2023-02-18T00:00:00
UK,East Midlands,1755114,36072.0,0.0,0.0,44785312.0,2023-02-18T00:00:00
UK,South West,1972311,34851.8,0.0,0.0,61158766.0,2023-02-18T00:00:00
UK,Yorkshire and The Humber,1982286,35869.7,0.0,0.0,46324983.0,2023-02-18T00:00:00
UK,West Midlands,2101374,35246.5,0.0,0.0,53713614.0,2023-02-18T00:00:00
UK,Scotland,2153963,39406.6,0.0,0.0,17641035.0,2023-02-18T00:00:00
UK,East of England,2261743,36077.3,0.0,0.0,67031033.0,2023-02-18T00:00:00
UK,North West,2810895,38152.9,0.0,0.0,65900242.0,2023-02-18T00:00:00
UK,London,3133848,34810.9,0.0,0.0,77474805.0,2023-02-18T00:00:00
UK,South East,3354626,36395.0,0.0,0.0,100827187.0,2023-02-18T00:00:00
