country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,10402,549.3,0.0,0.0,474425.0,2020-09-25T00:00:00
UK,South West,17675,314.2,2300.0,40.9,0.0,2020-09-25T00:00:00
UK,Wales,23311,739.4,0.0,0.0,784493.0,2020-09-25T00:00:00
UK,North East,24710,925.5,2630.0,98.5,0.0,2020-09-25T00:00:00
UK,Scotland,27762,508.2,0.0,0.0,1591918.0,2020-09-25T00:00:00
UK,East of England,30703,492.3,4973.0,79.7,0.0,2020-09-25T00:00:00
UK,East Midlands,32430,670.6,3650.0,75.5,0.0,2020-09-25T00:00:00
UK,West Midlands,42018,708.1,5607.0,94.5,0.0,2020-09-25T00:00:00
UK,South East,42824,466.5,6156.0,67.1,0.0,2020-09-25T00:00:00
UK,Yorkshire and The Humber,48810,887.0,4428.0,80.5,0.0,2020-09-25T00:00:00
UK,London,49168,548.6,7196.0,80.3,0.0,2020-09-25T00:00:00
UK,North West,82821,1128.2,7666.0,104.4,0.0,2020-09-25T00:00:00
