country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,305588,16121.7,0.0,0.0,5236910.0,2021-11-21T00:00:00
UK,North East,461919,17230.9,0.0,0.0,0.0,2021-11-21T00:00:00
UK,Wales,494550,15603.0,0.0,0.0,6710475.0,2021-11-21T00:00:00
UK,Scotland,709499,12980.2,0.0,0.0,12134185.0,2021-11-21T00:00:00
UK,South West,711855,12578.8,0.0,0.0,0.0,2021-11-21T00:00:00
UK,East Midlands,747981,15372.9,0.0,0.0,0.0,2021-11-21T00:00:00
UK,East of England,850469,13565.9,0.0,0.0,0.0,2021-11-21T00:00:00
UK,Yorkshire and The Humber,899845,16282.8,0.0,0.0,0.0,2021-11-21T00:00:00
UK,West Midlands,915464,15355.2,0.0,0.0,0.0,2021-11-21T00:00:00
UK,South East,1226766,13309.4,0.0,0.0,0.0,2021-11-21T00:00:00
UK,London,1261178,14009.2,0.0,0.0,0.0,2021-11-21T00:00:00
UK,North West,1277732,17342.9,0.0,0.0,0.0,2021-11-21T00:00:00
