country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,890625,28099.1,0.0,0.0,0.0,2022-12-04T00:00:00
UK,North East,1022955,38159.1,0.0,0.0,22909328.0,2022-12-04T00:00:00
UK,East Midlands,1730467,35565.5,0.0,0.0,44458355.0,2022-12-04T00:00:00
UK,South West,1934194,34178.2,0.0,0.0,60804088.0,2022-12-04T00:00:00
UK,Yorkshire and The Humber,1956288,35399.3,0.0,0.0,45935396.0,2022-12-04T00:00:00
UK,West Midlands,2072467,34761.7,0.0,0.0,53597129.0,2022-12-04T00:00:00
UK,Scotland,2131737,38999.9,0.0,0.0,17543301.0,2022-12-04T00:00:00
UK,East of England,2227017,35523.4,0.0,0.0,66683315.0,2022-12-04T00:00:00
UK,North West,2776607,37687.5,0.0,0.0,65288372.0,2022-12-04T00:00:00
UK,London,3103270,34471.2,0.0,0.0,77407620.0,2022-12-04T00:00:00
UK,South East,3302864,35833.4,0.0,0.0,100339060.0,2022-12-04T00:00:00
