country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Scotland,0.0,0.0,0.0,0.0,17716527.0,2023-05-14T00:00:00
UK,Wales,901646.0,28446.8,0.0,0.0,0.0,2023-05-14T00:00:00
UK,North East,1048489.0,39111.6,0.0,0.0,23171275.0,2023-05-14T00:00:00
UK,East Midlands,1775174.0,36484.3,0.0,0.0,44976415.0,2023-05-14T00:00:00
UK,South West,1996153.0,35273.1,0.0,0.0,61427527.0,2023-05-14T00:00:00
UK,Yorkshire and The Humber,2005851.0,36296.1,0.0,0.0,46609777.0,2023-05-14T00:00:00
UK,West Midlands,2124915.0,35641.4,0.0,0.0,53965770.0,2023-05-14T00:00:00
UK,East of England,2286196.0,36467.3,0.0,0.0,67290906.0,2023-05-14T00:00:00
UK,North West,2842610.0,38583.3,0.0,0.0,66194754.0,2023-05-14T00:00:00
UK,London,3157121.0,35069.4,0.0,0.0,77863227.0,2023-05-14T00:00:00
UK,South East,3394476.0,36827.4,0.0,0.0,101192638.0,2023-05-14T00:00:00
