country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,309225,16313.6,0.0,0.0,5279004.0,2021-11-23T00:00:00
UK,North East,465398,17360.7,0.0,0.0,0.0,2021-11-23T00:00:00
UK,Wales,499855,15770.4,0.0,0.0,6743015.0,2021-11-23T00:00:00
UK,Scotland,715541,13090.8,0.0,0.0,12199289.0,2021-11-23T00:00:00
UK,South West,721514,12749.5,0.0,0.0,0.0,2021-11-23T00:00:00
UK,East Midlands,755316,15523.6,0.0,0.0,0.0,2021-11-23T00:00:00
UK,East of England,860261,13722.1,0.0,0.0,0.0,2021-11-23T00:00:00
UK,Yorkshire and The Humber,906397,16401.4,0.0,0.0,0.0,2021-11-23T00:00:00
UK,West Midlands,923255,15485.8,0.0,0.0,0.0,2021-11-23T00:00:00
UK,South East,1244322,13499.9,0.0,0.0,0.0,2021-11-23T00:00:00
UK,London,1271624,14125.3,0.0,0.0,0.0,2021-11-23T00:00:00
UK,North West,1286802,17466.0,0.0,0.0,0.0,2021-11-23T00:00:00
