country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,711688,37546.0,0.0,0.0,9066250.0,2022-05-13T00:00:00
UK,Wales,873905,27571.6,0.0,0.0,8753658.0,2022-05-13T00:00:00
UK,North East,945085,35254.3,0.0,0.0,21634175.0,2022-05-13T00:00:00
UK,East Midlands,1590345,32685.6,0.0,0.0,42161309.0,2022-05-13T00:00:00
UK,South West,1749057,30906.7,0.0,0.0,57667614.0,2022-05-13T00:00:00
UK,Yorkshire and The Humber,1810555,32762.2,0.0,0.0,43489191.0,2022-05-13T00:00:00
UK,West Midlands,1912202,32073.5,0.0,0.0,50653697.0,2022-05-13T00:00:00
UK,Scotland,1941195,35514.0,0.0,0.0,16809193.0,2022-05-13T00:00:00
UK,East of England,2037177,32495.2,0.0,0.0,63485191.0,2022-05-13T00:00:00
UK,North West,2572081,34911.4,0.0,0.0,61713422.0,2022-05-13T00:00:00
UK,London,2886832,32067.0,0.0,0.0,73648755.0,2022-05-13T00:00:00
UK,South East,3012129,32679.2,0.0,0.0,95131520.0,2022-05-13T00:00:00
