country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,876858,27664.7,0.0,0.0,0.0,2022-06-24T00:00:00
UK,North East,963893,35955.9,0.0,0.0,22079677.0,2022-06-24T00:00:00
UK,East Midlands,1618676,33267.9,0.0,0.0,42852685.0,2022-06-24T00:00:00
UK,South West,1787943,31593.9,0.0,0.0,58620286.0,2022-06-24T00:00:00
UK,Yorkshire and The Humber,1840883,33311.0,0.0,0.0,44228435.0,2022-06-24T00:00:00
UK,West Midlands,1944688,32618.4,0.0,0.0,51512630.0,2022-06-24T00:00:00
UK,Scotland,2006227,36703.8,0.0,0.0,17031408.0,2022-06-24T00:00:00
UK,East of England,2078820,33159.5,0.0,0.0,64454420.0,2022-06-24T00:00:00
UK,North West,2615521,35501.0,0.0,0.0,62809362.0,2022-06-24T00:00:00
UK,London,2944349,32705.9,0.0,0.0,74865614.0,2022-06-24T00:00:00
UK,South East,3080590,33422.0,0.0,0.0,96738916.0,2022-06-24T00:00:00
