country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,98968,5226.3,0.0,0.0,1394534.0,2021-01-21T00:00:00
UK,North East,157363,5893.9,6004.0,224.9,0.0,2021-01-21T00:00:00
UK,Scotland,170741,3125.2,0.0,0.0,3869230.0,2021-01-21T00:00:00
UK,South West,179041,3183.1,5695.0,101.2,0.0,2021-01-21T00:00:00
UK,Wales,187733,5954.3,0.0,0.0,2316792.0,2021-01-21T00:00:00
UK,East Midlands,254374,5260.1,9263.0,191.5,0.0,2021-01-21T00:00:00
UK,Yorkshire and The Humber,308723,5610.1,10892.0,197.9,0.0,2021-01-21T00:00:00
UK,East of England,320441,5138.5,11649.0,186.8,0.0,2021-01-21T00:00:00
UK,West Midlands,340352,5735.6,12398.0,208.9,0.0,2021-01-21T00:00:00
UK,South East,454452,4950.4,15391.0,167.7,0.0,2021-01-21T00:00:00
UK,North West,499016,6797.5,17501.0,238.4,0.0,2021-01-21T00:00:00
UK,London,620744,6926.4,14587.0,162.8,0.0,2021-01-21T00:00:00
