country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,893879,28201.8,0.0,0.0,0.0,2022-12-28T00:00:00
UK,North East,1027786,38339.3,0.0,0.0,22958415.0,2022-12-28T00:00:00
UK,East Midlands,1741597,35794.2,0.0,0.0,44591870.0,2022-12-28T00:00:00
UK,South West,1953767,34524.1,0.0,0.0,60873571.0,2022-12-28T00:00:00
UK,Yorkshire and The Humber,1966295,35580.4,0.0,0.0,46098171.0,2022-12-28T00:00:00
UK,West Midlands,2085055,34972.8,0.0,0.0,53481016.0,2022-12-28T00:00:00
UK,East of England,2242526,35770.8,0.0,0.0,66774283.0,2022-12-28T00:00:00
UK,North West,2791338,37887.4,0.0,0.0,65637278.0,2022-12-28T00:00:00
UK,London,3117228,34626.3,0.0,0.0,77141043.0,2022-12-28T00:00:00
UK,South East,3327457,36100.3,0.0,0.0,100465255.0,2022-12-28T00:00:00
