country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,118907.0,6279.2,0.0,0.0,2003891.0,2021-04-16T00:00:00
UK,North East,192108.0,7195.2,7990.0,299.3,0.0,2021-04-16T00:00:00
UK,Wales,210913.0,6689.5,0.0,0.0,3200892.0,2021-04-16T00:00:00
UK,South West,219586.0,3904.0,8803.0,156.5,0.0,2021-04-16T00:00:00
UK,Scotland,223642.0,4093.5,0.0,0.0,5517375.0,2021-04-16T00:00:00
UK,East Midlands,326792.0,6757.6,13316.0,275.4,0.0,2021-04-16T00:00:00
UK,East of England,386637.0,6200.0,17167.0,275.3,0.0,2021-04-16T00:00:00
UK,Yorkshire and The Humber,389353.0,7075.3,14427.0,262.2,0.0,2021-04-16T00:00:00
UK,West Midlands,427429.0,7203.0,17669.0,297.8,0.0,2021-04-16T00:00:00
UK,South East,537111.0,5850.8,22474.0,244.8,0.0,2021-04-16T00:00:00
UK,North West,603729.0,8223.9,23768.0,323.8,0.0,2021-04-16T00:00:00
UK,London,715947.0,7988.7,19636.0,219.1,0.0,2021-04-16T00:00:00
