country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,120237,6349.4,0.0,0.0,2152785.0,2021-04-30T00:00:00
UK,North East,193352,7241.8,8109.0,303.7,0.0,2021-04-30T00:00:00
UK,Wales,211625,6712.1,0.0,0.0,3337294.0,2021-04-30T00:00:00
UK,South West,221254,3933.6,8979.0,159.6,0.0,2021-04-30T00:00:00
UK,Scotland,226358,4143.2,0.0,0.0,5773185.0,2021-04-30T00:00:00
UK,East Midlands,329234,6808.1,13536.0,279.9,0.0,2021-04-30T00:00:00
UK,East of England,389199,6241.1,17407.0,279.1,0.0,2021-04-30T00:00:00
UK,Yorkshire and The Humber,394340,7166.0,14662.0,266.4,0.0,2021-04-30T00:00:00
UK,West Midlands,430117,7248.3,17938.0,302.3,0.0,2021-04-30T00:00:00
UK,South East,540424,5886.9,22817.0,248.5,0.0,2021-04-30T00:00:00
UK,North West,607490,8275.1,24146.0,328.9,0.0,2021-04-30T00:00:00
UK,London,720096,8035.0,19866.0,221.7,0.0,2021-04-30T00:00:00
