country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,878,46.4,0.0,0.0,0.0,2020-04-01T00:00:00
UK,North East,1486,55.7,152.0,5.7,0.0,2020-04-01T00:00:00
UK,South West,1560,27.7,203.0,3.6,0.0,2020-04-01T00:00:00
UK,East Midlands,2289,47.3,262.0,5.4,0.0,2020-04-01T00:00:00
UK,Yorkshire and The Humber,2619,47.6,234.0,4.3,0.0,2020-04-01T00:00:00
UK,Wales,2640,83.7,0.0,0.0,0.0,2020-04-01T00:00:00
UK,East of England,2954,47.4,454.0,7.3,0.0,2020-04-01T00:00:00
UK,Scotland,3024,55.4,0.0,0.0,0.0,2020-04-01T00:00:00
UK,West Midlands,4241,71.5,722.0,12.2,0.0,2020-04-01T00:00:00
UK,North West,4559,62.1,517.0,7.0,0.0,2020-04-01T00:00:00
UK,South East,4853,52.9,620.0,6.8,0.0,2020-04-01T00:00:00
UK,London,11129,124.2,1562.0,17.4,0.0,2020-04-01T00:00:00
