country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,121391.0,6410.4,0.0,0.0,2287381.0,2021-05-13T00:00:00
UK,North East,194176.0,7272.7,8233.0,308.4,0.0,2021-05-13T00:00:00
UK,Wales,212182.0,6729.8,0.0,0.0,3458542.0,2021-05-13T00:00:00
UK,South West,222025.0,3947.3,9096.0,161.7,0.0,2021-05-13T00:00:00
UK,Scotland,229220.0,4195.6,0.0,0.0,6010778.0,2021-05-13T00:00:00
UK,East Midlands,331209.0,6848.9,13717.0,283.6,0.0,2021-05-13T00:00:00
UK,East of England,390857.0,6267.7,17647.0,283.0,0.0,2021-05-13T00:00:00
UK,Yorkshire and The Humber,397842.0,7229.6,14915.0,271.0,0.0,2021-05-13T00:00:00
UK,West Midlands,431504.0,7271.7,18195.0,306.6,0.0,2021-05-13T00:00:00
UK,South East,541989.0,5903.9,23170.0,252.4,0.0,2021-05-13T00:00:00
UK,North West,611514.0,8329.9,24467.0,333.3,0.0,2021-05-13T00:00:00
UK,London,722963.0,8067.0,20074.0,224.0,0.0,2021-05-13T00:00:00
