country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5879,310.5,0.0,0.0,0.0,2020-07-29T00:00:00
UK,South West,13333,237.0,2138.0,38.0,0.0,2020-07-29T00:00:00
UK,North East,15342,574.6,2417.0,90.5,0.0,2020-07-29T00:00:00
UK,Wales,17292,548.5,0.0,0.0,0.0,2020-07-29T00:00:00
UK,Scotland,18626,340.9,0.0,0.0,0.0,2020-07-29T00:00:00
UK,East Midlands,23498,485.9,3372.0,69.7,0.0,2020-07-29T00:00:00
UK,East of England,24884,399.0,4617.0,74.0,0.0,2020-07-29T00:00:00
UK,West Midlands,27160,457.7,5217.0,87.9,0.0,2020-07-29T00:00:00
UK,Yorkshire and The Humber,32107,583.4,4059.0,73.8,0.0,2020-07-29T00:00:00
UK,South East,35476,386.4,5686.0,61.9,0.0,2020-07-29T00:00:00
UK,London,35529,396.4,6894.0,76.9,0.0,2020-07-29T00:00:00
UK,North West,46301,630.7,6943.0,94.6,0.0,2020-07-29T00:00:00
