country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,889781,28072.5,0.0,0.0,0.0,2022-11-18T00:00:00
UK,North East,1020831,38079.9,0.0,0.0,22884556.0,2022-11-18T00:00:00
UK,East Midlands,1725694,35467.4,0.0,0.0,44398309.0,2022-11-18T00:00:00
UK,South West,1927897,34066.9,0.0,0.0,60725499.0,2022-11-18T00:00:00
UK,Yorkshire and The Humber,1951961,35321.0,0.0,0.0,45883042.0,2022-11-18T00:00:00
UK,West Midlands,2067475,34678.0,0.0,0.0,53527872.0,2022-11-18T00:00:00
UK,Scotland,2127404,38920.7,0.0,0.0,17526676.0,2022-11-18T00:00:00
UK,East of England,2221534,35435.9,0.0,0.0,66607018.0,2022-11-18T00:00:00
UK,North West,2770170,37600.1,0.0,0.0,65205564.0,2022-11-18T00:00:00
UK,London,3096598,34397.1,0.0,0.0,77291341.0,2022-11-18T00:00:00
UK,South East,3293918,35736.4,0.0,0.0,100213502.0,2022-11-18T00:00:00
