country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Scotland,0.0,0.0,0.0,0.0,17736769.0,2023-06-18T00:00:00
UK,Wales,902152.0,28462.8,0.0,0.0,0.0,2023-06-18T00:00:00
UK,North East,1049636.0,39154.4,0.0,0.0,23184913.0,2023-06-18T00:00:00
UK,East Midlands,1777513.0,36532.4,0.0,0.0,44998703.0,2023-06-18T00:00:00
UK,South West,1998833.0,35320.4,0.0,0.0,61459398.0,2023-06-18T00:00:00
UK,Yorkshire and The Humber,2008051.0,36335.9,0.0,0.0,46653516.0,2023-06-18T00:00:00
UK,West Midlands,2127308.0,35681.5,0.0,0.0,53995489.0,2023-06-18T00:00:00
UK,East of England,2289064.0,36513.1,0.0,0.0,67320503.0,2023-06-18T00:00:00
UK,North West,2845517.0,38622.8,0.0,0.0,66235387.0,2023-06-18T00:00:00
UK,London,3160253.0,35104.2,0.0,0.0,77930924.0,2023-06-18T00:00:00
UK,South East,3399134.0,36877.9,0.0,0.0,101240308.0,2023-06-18T00:00:00
