country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,278317,14683.0,0.0,0.0,4891906.0,2021-11-02T00:00:00
UK,North East,434502,16208.1,0.0,0.0,0.0,2021-11-02T00:00:00
UK,Wales,451783,14253.7,0.0,0.0,6307208.0,2021-11-02T00:00:00
UK,South West,638755,11287.1,0.0,0.0,0.0,2021-11-02T00:00:00
UK,Scotland,654052,11965.8,0.0,0.0,11432956.0,2021-11-02T00:00:00
UK,East Midlands,693923,14261.9,0.0,0.0,0.0,2021-11-02T00:00:00
UK,East of England,781528,12466.2,0.0,0.0,0.0,2021-11-02T00:00:00
UK,Yorkshire and The Humber,845803,15304.9,0.0,0.0,0.0,2021-11-02T00:00:00
UK,West Midlands,854885,14339.1,0.0,0.0,0.0,2021-11-02T00:00:00
UK,South East,1113793,12083.8,0.0,0.0,0.0,2021-11-02T00:00:00
UK,London,1192022,13241.0,0.0,0.0,0.0,2021-11-02T00:00:00
UK,North West,1206585,16377.2,0.0,0.0,0.0,2021-11-02T00:00:00
