country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,113550,5996.3,0.0,0.0,1693832.0,2021-03-06T00:00:00
UK,North East,184450,6908.4,7488.0,280.5,0.0,2021-03-06T00:00:00
UK,Wales,205406,6514.9,0.0,0.0,2780820.0,2021-03-06T00:00:00
UK,Scotland,205929,3769.3,0.0,0.0,4692037.0,2021-03-06T00:00:00
UK,South West,212946,3785.9,8231.0,146.3,0.0,2021-03-06T00:00:00
UK,East Midlands,310938,6429.7,12293.0,254.2,0.0,2021-03-06T00:00:00
UK,Yorkshire and The Humber,361907,6576.6,13403.0,243.6,0.0,2021-03-06T00:00:00
UK,East of England,375052,6014.2,16077.0,257.8,0.0,2021-03-06T00:00:00
UK,West Midlands,411619,6936.6,16517.0,278.3,0.0,2021-03-06T00:00:00
UK,South East,523330,5700.7,20992.0,228.7,0.0,2021-03-06T00:00:00
UK,North West,582490,7934.5,22286.0,303.6,0.0,2021-03-06T00:00:00
UK,London,700625,7817.7,18627.0,207.8,0.0,2021-03-06T00:00:00
