country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,904948,28551.0,0.0,0.0,0.0,2023-09-22T00:00:00
UK,North East,1054080,39320.1,0.0,0.0,0.0,2023-09-22T00:00:00
UK,East Midlands,1785140,36689.1,0.0,0.0,0.0,2023-09-22T00:00:00
UK,South West,2009012,35500.3,0.0,0.0,0.0,2023-09-22T00:00:00
UK,Yorkshire and The Humber,2016400,36487.0,0.0,0.0,0.0,2023-09-22T00:00:00
UK,West Midlands,2136394,35833.9,0.0,0.0,0.0,2023-09-22T00:00:00
UK,Scotland,2187557,40021.2,0.0,0.0,17785233.0,2023-09-22T00:00:00
UK,East of England,2297764,36651.9,0.0,0.0,0.0,2023-09-22T00:00:00
UK,North West,2856911,38777.4,0.0,0.0,0.0,2023-09-22T00:00:00
UK,London,3170425,35217.2,0.0,0.0,0.0,2023-09-22T00:00:00
UK,South East,3413467,37033.4,0.0,0.0,0.0,2023-09-22T00:00:00
