country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,3918,206.9,0.0,0.0,0.0,2020-05-04T00:00:00
UK,South West,8865,157.6,1440.0,25.6,0.0,2020-05-04T00:00:00
UK,East Midlands,10040,207.6,1948.0,40.3,0.0,2020-05-04T00:00:00
UK,North East,10731,401.9,1469.0,55.0,0.0,2020-05-04T00:00:00
UK,Wales,10989,348.5,0.0,0.0,0.0,2020-05-04T00:00:00
UK,Scotland,13827,253.1,0.0,0.0,0.0,2020-05-04T00:00:00
UK,East of England,15108,242.3,2975.0,47.7,0.0,2020-05-04T00:00:00
UK,Yorkshire and The Humber,15516,282.0,2331.0,42.4,0.0,2020-05-04T00:00:00
UK,West Midlands,17047,287.3,3564.0,60.1,0.0,2020-05-04T00:00:00
UK,South East,23219,252.9,3624.0,39.5,0.0,2020-05-04T00:00:00
UK,North West,26723,364.0,4308.0,58.7,0.0,2020-05-04T00:00:00
UK,London,28956,323.1,5746.0,64.1,0.0,2020-05-04T00:00:00
