country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,126711.0,6691.3,0.0,0.0,2737109.0,2021-06-28T00:00:00
UK,North East,215443.0,8069.2,0.0,0.0,0.0,2021-06-28T00:00:00
UK,Wales,218608.0,6933.6,0.0,0.0,3929018.0,2021-06-28T00:00:00
UK,South West,242014.0,4302.7,0.0,0.0,0.0,2021-06-28T00:00:00
UK,Scotland,280422.0,5132.8,0.0,0.0,7152854.0,2021-06-28T00:00:00
UK,East Midlands,349134.0,7219.6,0.0,0.0,0.0,2021-06-28T00:00:00
UK,East of England,407474.0,6534.1,0.0,0.0,0.0,2021-06-28T00:00:00
UK,Yorkshire and The Humber,431731.0,7845.4,0.0,0.0,0.0,2021-06-28T00:00:00
UK,West Midlands,456353.0,7690.4,0.0,0.0,0.0,2021-06-28T00:00:00
UK,South East,571367.0,6223.9,0.0,0.0,0.0,2021-06-28T00:00:00
UK,North West,696395.0,9486.1,0.0,0.0,0.0,2021-06-28T00:00:00
UK,London,762923.0,8512.9,0.0,0.0,0.0,2021-06-28T00:00:00
