country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,114323.0,6037.1,0.0,0.0,1723392.0,2021-03-10T00:00:00
UK,North East,185689.0,6954.8,7555.0,283.0,0.0,2021-03-10T00:00:00
UK,Wales,206176.0,6539.3,0.0,0.0,2815160.0,2021-03-10T00:00:00
UK,Scotland,208274.0,3812.2,0.0,0.0,4769667.0,2021-03-10T00:00:00
UK,South West,214031.0,3805.2,8313.0,147.8,0.0,2021-03-10T00:00:00
UK,East Midlands,313267.0,6477.9,12437.0,257.2,0.0,2021-03-10T00:00:00
UK,Yorkshire and The Humber,365392.0,6639.9,13543.0,246.1,0.0,2021-03-10T00:00:00
UK,East of England,376680.0,6040.3,16247.0,260.5,0.0,2021-03-10T00:00:00
UK,West Midlands,414050.0,6977.5,16685.0,281.2,0.0,2021-03-10T00:00:00
UK,South East,525390.0,5723.1,21198.0,230.9,0.0,2021-03-10T00:00:00
UK,North West,585862.0,7980.5,22497.0,306.4,0.0,2021-03-10T00:00:00
UK,London,702769.0,7841.7,18777.0,209.5,0.0,2021-03-10T00:00:00
