country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,5902,311.7,0.0,0.0,0.0,2020-07-31T00:00:00
UK,South West,13425,238.7,2142.0,38.1,0.0,2020-07-31T00:00:00
UK,North East,15369,575.6,2426.0,90.9,0.0,2020-07-31T00:00:00
UK,Wales,17338,549.9,0.0,0.0,0.0,2020-07-31T00:00:00
UK,Scotland,18674,341.8,0.0,0.0,0.0,2020-07-31T00:00:00
UK,East Midlands,23683,489.7,3383.0,70.0,0.0,2020-07-31T00:00:00
UK,East of England,24968,400.4,4633.0,74.3,0.0,2020-07-31T00:00:00
UK,West Midlands,27321,460.4,5228.0,88.1,0.0,2020-07-31T00:00:00
UK,Yorkshire and The Humber,32346,587.8,4069.0,73.9,0.0,2020-07-31T00:00:00
UK,South East,35581,387.6,5705.0,62.1,0.0,2020-07-31T00:00:00
UK,London,35704,398.4,6904.0,77.0,0.0,2020-07-31T00:00:00
UK,North West,46700,636.1,6967.0,94.9,0.0,2020-07-31T00:00:00
