country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,680034,35876.0,0.0,0.0,8649748.0,2022-03-25T00:00:00
UK,Wales,857622,27057.9,0.0,0.0,8637323.0,2022-03-25T00:00:00
UK,North East,885692,33038.8,0.0,0.0,20738595.0,2022-03-25T00:00:00
UK,East Midlands,1494465,30715.0,0.0,0.0,40515800.0,2022-03-25T00:00:00
UK,South West,1612180,28488.1,0.0,0.0,55256215.0,2022-03-25T00:00:00
UK,Yorkshire and The Humber,1703356,30822.4,0.0,0.0,41733637.0,2022-03-25T00:00:00
UK,Scotland,1755250,32112.1,0.0,0.0,16132722.0,2022-03-25T00:00:00
UK,West Midlands,1799964,30191.0,0.0,0.0,48682343.0,2022-03-25T00:00:00
UK,East of England,1904167,30373.6,0.0,0.0,61093483.0,2022-03-25T00:00:00
UK,North West,2436640,33073.0,0.0,0.0,59325748.0,2022-03-25T00:00:00
UK,London,2751014,30558.4,0.0,0.0,71088373.0,2022-03-25T00:00:00
UK,South East,2810560,30492.3,0.0,0.0,91394695.0,2022-03-25T00:00:00
