country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,165715,8742.5,0.0,0.0,3252520.0,2021-08-07T00:00:00
UK,Wales,247849,7819.6,0.0,0.0,4475916.0,2021-08-07T00:00:00
UK,North East,307924,11486.4,0.0,0.0,0.0,2021-08-07T00:00:00
UK,South West,352386,6226.8,0.0,0.0,0.0,2021-08-07T00:00:00
UK,Scotland,355432,6502.6,0.0,0.0,8222837.0,2021-08-07T00:00:00
UK,East Midlands,445587,9157.9,0.0,0.0,0.0,2021-08-07T00:00:00
UK,East of England,509976,8134.7,0.0,0.0,0.0,2021-08-07T00:00:00
UK,Yorkshire and The Humber,571544,10342.2,0.0,0.0,0.0,2021-08-07T00:00:00
UK,West Midlands,576379,9667.7,0.0,0.0,0.0,2021-08-07T00:00:00
UK,South East,720416,7815.9,0.0,0.0,0.0,2021-08-07T00:00:00
UK,North West,870154,11810.8,0.0,0.0,0.0,2021-08-07T00:00:00
UK,London,922400,10246.1,0.0,0.0,0.0,2021-08-07T00:00:00
