country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,116899,6173.2,0.0,0.0,1837884.0,2021-03-27T00:00:00
UK,North East,189556,7099.6,7776.0,291.2,0.0,2021-03-27T00:00:00
UK,Wales,209222,6635.9,0.0,0.0,3011181.0,2021-03-27T00:00:00
UK,South West,217137,3860.4,8569.0,152.3,0.0,2021-03-27T00:00:00
UK,Scotland,217462,3980.4,0.0,0.0,5129309.0,2021-03-27T00:00:00
UK,East Midlands,321322,6644.5,12910.0,267.0,0.0,2021-03-27T00:00:00
UK,Yorkshire and The Humber,379452,6895.4,13994.0,254.3,0.0,2021-03-27T00:00:00
UK,East of England,382408,6132.2,16740.0,268.4,0.0,2021-03-27T00:00:00
UK,West Midlands,422268,7116.0,17199.0,289.8,0.0,2021-03-27T00:00:00
UK,South East,531850,5793.5,21888.0,238.4,0.0,2021-03-27T00:00:00
UK,North West,596583,8126.5,23188.0,315.9,0.0,2021-03-27T00:00:00
UK,London,709652,7918.5,19221.0,214.5,0.0,2021-03-27T00:00:00
