country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,519048,27383.0,0.0,0.0,7365682.0,2022-01-24T00:00:00
UK,North East,767320,28623.2,0.0,0.0,18673925.0,2022-01-24T00:00:00
UK,Wales,767416,24211.9,0.0,0.0,8083865.0,2022-01-24T00:00:00
UK,Scotland,1131817,20706.5,0.0,0.0,14833724.0,2022-01-24T00:00:00
UK,South West,1196261,21138.6,0.0,0.0,48460021.0,2022-01-24T00:00:00
UK,East Midlands,1243881,25564.9,0.0,0.0,36185692.0,2022-01-24T00:00:00
UK,Yorkshire and The Humber,1460557,26429.0,0.0,0.0,37532684.0,2022-01-24T00:00:00
UK,East of England,1508154,24056.7,0.0,0.0,54131004.0,2022-01-24T00:00:00
UK,West Midlands,1521600,25521.9,0.0,0.0,43598743.0,2022-01-24T00:00:00
UK,North West,2124307,28833.7,0.0,0.0,53608700.0,2022-01-24T00:00:00
UK,South East,2171819,23562.5,0.0,0.0,80361695.0,2022-01-24T00:00:00
UK,London,2323535,25809.9,0.0,0.0,63759316.0,2022-01-24T00:00:00
