country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,883016.0,27859.0,0.0,0.0,0.0,2022-08-09T00:00:00
UK,North East,995482.0,37134.3,0.0,0.0,22539075.0,2022-08-09T00:00:00
UK,East Midlands,1676501.0,34456.3,0.0,0.0,43659758.0,2022-08-09T00:00:00
UK,South West,1868917.0,33024.7,0.0,0.0,59771273.0,2022-08-09T00:00:00
UK,Yorkshire and The Humber,1903319.0,34440.8,0.0,0.0,45112267.0,2022-08-09T00:00:00
UK,West Midlands,2014352.0,33786.9,0.0,0.0,52605650.0,2022-08-09T00:00:00
UK,Scotland,2081010.0,38071.9,0.0,0.0,17296132.0,2022-08-09T00:00:00
UK,East of England,2162436.0,34493.2,0.0,0.0,65606840.0,2022-08-09T00:00:00
UK,North West,2708256.0,36759.7,0.0,0.0,64116946.0,2022-08-09T00:00:00
UK,London,3042669.0,33798.1,0.0,0.0,76101605.0,2022-08-09T00:00:00
UK,South East,3203818.0,34758.9,0.0,0.0,98663840.0,2022-08-09T00:00:00
