country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,890223,28086.4,0.0,0.0,0.0,2022-11-28T00:00:00
UK,North East,1022096,38127.1,0.0,0.0,22902111.0,2022-11-28T00:00:00
UK,East Midlands,1728673,35528.6,0.0,0.0,44444866.0,2022-11-28T00:00:00
UK,South West,1931595,34132.3,0.0,0.0,60781005.0,2022-11-28T00:00:00
UK,Yorkshire and The Humber,1954708,35370.7,0.0,0.0,45927907.0,2022-11-28T00:00:00
UK,West Midlands,2070547,34729.5,0.0,0.0,53579906.0,2022-11-28T00:00:00
UK,Scotland,2130071,38969.5,0.0,0.0,17538122.0,2022-11-28T00:00:00
UK,East of England,2224774,35487.6,0.0,0.0,66662120.0,2022-11-28T00:00:00
UK,North West,2774140,37654.0,0.0,0.0,65268949.0,2022-11-28T00:00:00
UK,London,3100675,34442.4,0.0,0.0,77388345.0,2022-11-28T00:00:00
UK,South East,3299274,35794.5,0.0,0.0,100306218.0,2022-11-28T00:00:00
