country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,906685,28605.8,0.0,0.0,0.0,2023-11-02T00:00:00
UK,North East,1057652,39453.4,0.0,0.0,0.0,2023-11-02T00:00:00
UK,East Midlands,1791919,36828.5,0.0,0.0,0.0,2023-11-02T00:00:00
UK,South West,2016640,35635.1,0.0,0.0,0.0,2023-11-02T00:00:00
UK,Yorkshire and The Humber,2023230,36610.6,0.0,0.0,0.0,2023-11-02T00:00:00
UK,West Midlands,2143931,35960.4,0.0,0.0,0.0,2023-11-02T00:00:00
UK,East of England,2304545,36760.0,0.0,0.0,0.0,2023-11-02T00:00:00
UK,North West,2865804,38898.1,0.0,0.0,0.0,2023-11-02T00:00:00
UK,London,3176949,35289.7,0.0,0.0,0.0,2023-11-02T00:00:00
UK,South East,3424165,37149.5,0.0,0.0,0.0,2023-11-02T00:00:00
