country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Northern Ireland,121512.0,6416.8,0.0,0.0,2299235.0,2021-05-15T00:00:00
UK,North East,194290.0,7276.9,8245.0,308.8,0.0,2021-05-15T00:00:00
UK,Wales,212253.0,6732.0,0.0,0.0,3469747.0,2021-05-15T00:00:00
UK,South West,222127.0,3949.1,9107.0,161.9,0.0,2021-05-15T00:00:00
UK,Scotland,229740.0,4205.2,0.0,0.0,6054647.0,2021-05-15T00:00:00
UK,East Midlands,331453.0,6854.0,13733.0,284.0,0.0,2021-05-15T00:00:00
UK,East of England,391068.0,6271.1,17670.0,283.4,0.0,2021-05-15T00:00:00
UK,Yorkshire and The Humber,398248.0,7237.0,14942.0,271.5,0.0,2021-05-15T00:00:00
UK,West Midlands,431713.0,7275.2,18235.0,307.3,0.0,2021-05-15T00:00:00
UK,South East,542243.0,5906.7,23215.0,252.9,0.0,2021-05-15T00:00:00
UK,North West,612274.0,8340.2,24513.0,333.9,0.0,2021-05-15T00:00:00
UK,London,723391.0,8071.8,20096.0,224.2,0.0,2021-05-15T00:00:00
