country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,1,0.0,0.0,0.0,0.0,2020-03-02T00:00:00
UK,Northern Ireland,1,0.1,0.0,0.0,0.0,2020-03-02T00:00:00
UK,North East,1,0.0,0.0,0.0,0.0,2020-03-02T00:00:00
UK,Scotland,4,0.1,0.0,0.0,0.0,2020-03-02T00:00:00
UK,East of England,5,0.1,1.0,0.0,0.0,2020-03-02T00:00:00
UK,West Midlands,6,0.1,0.0,0.0,0.0,2020-03-02T00:00:00
UK,East Midlands,7,0.1,0.0,0.0,0.0,2020-03-02T00:00:00
UK,Yorkshire and The Humber,9,0.2,0.0,0.0,0.0,2020-03-02T00:00:00
UK,South West,13,0.2,0.0,0.0,0.0,2020-03-02T00:00:00
UK,North West,15,0.2,0.0,0.0,0.0,2020-03-02T00:00:00
UK,South East,16,0.2,0.0,0.0,0.0,2020-03-02T00:00:00
UK,London,29,0.3,0.0,0.0,0.0,2020-03-02T00:00:00
