country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,876513,27653.9,0.0,0.0,0.0,2022-06-22T00:00:00
UK,North East,962284,35895.9,0.0,0.0,22063788.0,2022-06-22T00:00:00
UK,East Midlands,1616149,33215.9,0.0,0.0,42824968.0,2022-06-22T00:00:00
UK,South West,1784371,31530.8,0.0,0.0,58575367.0,2022-06-22T00:00:00
UK,Yorkshire and The Humber,1838224,33262.9,0.0,0.0,44198179.0,2022-06-22T00:00:00
UK,West Midlands,1941819,32570.3,0.0,0.0,51478114.0,2022-06-22T00:00:00
UK,Scotland,2000963,36607.4,0.0,0.0,17017683.0,2022-06-22T00:00:00
UK,East of England,2074960,33097.9,0.0,0.0,64412773.0,2022-06-22T00:00:00
UK,North West,2611635,35448.3,0.0,0.0,62772753.0,2022-06-22T00:00:00
UK,London,2939671,32654.0,0.0,0.0,74833362.0,2022-06-22T00:00:00
UK,South East,3074463,33355.5,0.0,0.0,96672185.0,2022-06-22T00:00:00
