country,nuts_1,cases,cases/100k pop.,deaths,deaths/100k pop.,tests,datetime
UK,Wales,888819,28042.1,0.0,0.0,0.0,2022-10-28T00:00:00
UK,North East,1017723,37963.9,0.0,0.0,22842488.0,2022-10-28T00:00:00
UK,East Midlands,1719586,35341.8,0.0,0.0,44300693.0,2022-10-28T00:00:00
UK,South West,1920156,33930.2,0.0,0.0,60599011.0,2022-10-28T00:00:00
UK,Yorkshire and The Humber,1945984,35212.8,0.0,0.0,45786507.0,2022-10-28T00:00:00
UK,West Midlands,2060780,34565.7,0.0,0.0,53413503.0,2022-10-28T00:00:00
UK,Scotland,2120526,38794.8,0.0,0.0,17505054.0,2022-10-28T00:00:00
UK,East of England,2214178,35318.6,0.0,0.0,66470034.0,2022-10-28T00:00:00
UK,North West,2761360,37480.5,0.0,0.0,65089010.0,2022-10-28T00:00:00
UK,London,3088562,34307.9,0.0,0.0,77102838.0,2022-10-28T00:00:00
UK,South East,3282730,35615.0,0.0,0.0,100016415.0,2022-10-28T00:00:00
